step,llc_mean,llc_std,nearest_calibrated_step,used_epsilon,used_gamma,used_nbeta,mala_acceptance,checkpoint_file,timestamp,success
32,0.05804552137851715,0.027948841452598572,24,1e-06,200.0,0.8207331788168325,0.9602518677711487,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:32.pt,2025-08-17T17:10:25.315745,True
42,0.014497548341751099,0.023954687640070915,55,1e-06,200.0,0.8207331788168325,0.9637212157249451,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:42.pt,2025-08-17T17:11:21.070203,True
55,0.06492204964160919,0.029735567048192024,55,1e-06,200.0,0.8207331788168325,0.954777717590332,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:55.pt,2025-08-17T17:12:16.835369,True
72,0.06585462391376495,0.04330633580684662,55,1e-06,200.0,0.8207331788168325,0.9573047161102295,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:72.pt,2025-08-17T17:13:12.538172,True
94,0.039684198796749115,0.02654881216585636,94,1e-06,200.0,0.8207331788168325,0.9580293893814087,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:94.pt,2025-08-17T17:14:08.270685,True
124,0.07175584137439728,0.05250108614563942,94,1e-06,200.0,0.8207331788168325,0.9569580554962158,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:124.pt,2025-08-17T17:15:03.914238,True
162,0.17960137128829956,0.03870870918035507,162,1e-06,200.0,0.8207331788168325,0.9549015760421753,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:162.pt,2025-08-17T17:15:59.648900,True
212,0.07768531888723373,0.025302069261670113,162,1e-06,200.0,0.8207331788168325,0.9580942392349243,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:212.pt,2025-08-17T17:16:55.371127,True
277,0.08943069726228714,0.04353097453713417,162,1e-06,200.0,0.8207331788168325,0.955930233001709,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:277.pt,2025-08-17T17:17:51.050623,True
362,0.08137902617454529,0.08688172698020935,473,1e-06,200.0,0.8207331788168325,0.9575846791267395,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:362.pt,2025-08-17T17:18:46.903685,True
473,0.09585340321063995,0.08489778637886047,473,1e-06,200.0,0.8207331788168325,0.9515935778617859,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:473.pt,2025-08-17T17:19:42.511825,True
619,0.19586056470870972,0.11910214275121689,473,1e-06,200.0,0.8207331788168325,0.9444661140441895,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:619.pt,2025-08-17T17:20:38.267270,True
809,0.18170422315597534,0.11309245973825455,809,1e-06,200.0,0.8207331788168325,0.9480002522468567,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:809.pt,2025-08-17T17:21:33.931883,True
1058,0.1625102013349533,0.0658714547753334,809,1e-06,200.0,0.8207331788168325,0.9507100582122803,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:1058.pt,2025-08-17T17:22:29.817974,True
1382,0.25487664341926575,0.09598030894994736,1382,1e-06,200.0,0.8207331788168325,0.9475840926170349,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:1382.pt,2025-08-17T17:23:25.645168,True
1807,0.2272663116455078,0.11491052806377411,1382,1e-06,200.0,0.8207331788168325,0.9504494071006775,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:1807.pt,2025-08-17T17:24:21.238376,True
2363,0.2641851305961609,0.06152116134762764,3088,1e-06,200.0,0.8207331788168325,0.9498786330223083,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:2363.pt,2025-08-17T17:25:16.935439,True
3088,0.27257707715034485,0.09120989590883255,3088,1e-06,200.0,0.8207331788168325,0.9511581063270569,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:3088.pt,2025-08-17T17:26:12.687844,True
4037,0.3138306140899658,0.05862746387720108,3088,1e-06,200.0,0.8207331788168325,0.9473970532417297,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:4037.pt,2025-08-17T17:27:08.205822,True
5277,0.2775243818759918,0.04376974701881409,3088,1e-06,200.0,0.8207331788168325,0.9461506605148315,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:5277.pt,2025-08-17T17:28:03.924882,True
6898,0.19964301586151123,0.043991703540086746,9017,1e-06,200.0,0.8207331788168325,0.9534096121788025,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:6898.pt,2025-08-17T17:28:59.597534,True
9017,0.13399070501327515,0.04695749655365944,9017,1e-06,200.0,0.8207331788168325,0.9575985670089722,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:9017.pt,2025-08-17T17:29:55.162816,True
11787,0.14134949445724487,0.03466860577464104,9017,1e-06,200.0,0.8207331788168325,0.9537333846092224,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:11787.pt,2025-08-17T17:30:51.148745,True
15408,0.15178604423999786,0.031039200723171234,15408,1e-06,200.0,0.8207331788168325,0.9537867903709412,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:15408.pt,2025-08-17T17:31:47.293660,True
20141,0.08634179085493088,0.026827139779925346,15408,1e-06,200.0,0.8207331788168325,0.9609972238540649,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:20141.pt,2025-08-17T17:32:43.394360,True
26327,0.08279113471508026,0.021157579496502876,26327,1e-06,200.0,0.8207331788168325,0.9589251279830933,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:26327.pt,2025-08-17T17:33:39.335211,True
34413,0.07606423646211624,0.03415742516517639,26327,1e-06,200.0,0.8207331788168325,0.9606286883354187,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:34413.pt,2025-08-17T17:34:35.327661,True
44984,0.08897515386343002,0.04019540175795555,58801,1e-06,200.0,0.8207331788168325,0.9601196050643921,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:44984.pt,2025-08-17T17:35:31.534301,True
58801,0.1199437603354454,0.048557624220848083,58801,1e-06,200.0,0.8207331788168325,0.9535361528396606,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:58801.pt,2025-08-17T17:36:27.402504,True
76862,0.11464010179042816,0.047632910311222076,58801,1e-06,200.0,0.8207331788168325,0.9500724077224731,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:76862.pt,2025-08-17T17:37:23.079311,True
100471,0.1113583967089653,0.04299984499812126,100471,1e-06,200.0,0.8207331788168325,0.947944700717926,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:100471.pt,2025-08-17T17:38:18.760614,True
131331,0.15447001159191132,0.05819578096270561,131331,1e-06,200.0,0.8207331788168325,0.9390841722488403,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:131331.pt,2025-08-17T17:39:14.554766,True
171669,0.2741459906101227,0.11560175567865372,131331,1e-06,200.0,0.8207331788168325,0.9202519059181213,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:171669.pt,2025-08-17T17:40:10.392455,True
224398,0.279411643743515,0.1633615493774414,224398,1e-06,200.0,0.8207331788168325,0.9074760675430298,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:224398.pt,2025-08-17T17:41:06.036791,True
293323,0.36759528517723083,0.17722465097904205,224398,1e-06,200.0,0.8207331788168325,0.8778299689292908,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:293323.pt,2025-08-17T17:42:01.878539,True
383418,-15.29344367980957,44.30311965942383,383418,1e-06,200.0,259.5386196331449,0.46858879923820496,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:383418.pt,2025-08-17T17:42:57.782350,True
500000,23.096363067626953,8.229410171508789,500000,9.999999999999999e-05,200.0,0.8207331788168325,0.40236666798591614,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:500000.pt,2025-08-17T17:43:53.533546,True
500192,23.6684627532959,8.381043434143066,500000,9.999999999999999e-05,200.0,0.8207331788168325,0.46053794026374817,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:500192.pt,2025-08-17T17:44:49.285355,True
