step,llc_mean,llc_std,nearest_calibrated_step,used_epsilon,used_gamma,used_nbeta,mala_acceptance,checkpoint_file,timestamp,success
32,-0.004239941947162151,0.053549960255622864,24,1e-06,1.0,0.8207331788168325,0.964472234249115,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:32.pt,2025-08-21T17:57:52.308058,True
42,-0.005071863066405058,0.06497365236282349,55,1e-06,1.0,0.8207331788168325,0.964846134185791,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:42.pt,2025-08-21T17:58:12.816254,True
55,0.015222689136862755,0.09511911123991013,55,1e-06,1.0,0.8207331788168325,0.9534748792648315,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:55.pt,2025-08-21T17:58:33.310240,True
72,0.1392686814069748,0.020118987187743187,55,1e-06,1.0,0.8207331788168325,0.9518877267837524,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:72.pt,2025-08-21T17:58:53.998798,True
94,0.04777831956744194,0.038194671273231506,94,1e-06,1.0,0.8207331788168325,0.9536890387535095,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:94.pt,2025-08-21T17:59:14.509758,True
124,0.13008923828601837,0.09048965573310852,94,1e-06,1.0,0.8207331788168325,0.9484721422195435,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:124.pt,2025-08-21T17:59:35.013062,True
162,0.2389342486858368,0.06806434690952301,162,1e-06,1.0,0.8207331788168325,0.9365571737289429,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:162.pt,2025-08-21T17:59:55.517144,True
212,0.06726185977458954,0.0804196149110794,162,1e-06,1.0,0.8207331788168325,0.9501014351844788,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:212.pt,2025-08-21T18:00:16.118258,True
277,-0.22475530207157135,0.0832897275686264,162,1e-06,1.0,0.8207331788168325,0.9452424049377441,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:277.pt,2025-08-21T18:00:36.822337,True
362,-0.2904326617717743,0.13639117777347565,473,1e-06,1.0,0.8207331788168325,0.9340255856513977,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:362.pt,2025-08-21T18:00:57.499880,True
473,-0.5491911172866821,0.17237406969070435,473,1e-06,1.0,0.8207331788168325,0.9316940307617188,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:473.pt,2025-08-21T18:33:41.587480,True
619,-1.1500592231750488,0.23082822561264038,473,1e-06,1.0,0.8207331788168325,0.9248359799385071,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:619.pt,2025-08-21T18:34:02.163763,True
809,-1.821709156036377,0.081078439950943,809,1e-06,1.0,0.8207331788168325,0.9231473207473755,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:809.pt,2025-08-21T18:34:22.739547,True
1058,-2.415051221847534,0.09915947169065475,809,1e-06,1.0,0.8207331788168325,0.9164705872535706,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:1058.pt,2025-08-21T18:34:43.285344,True
1382,-3.649547815322876,0.09912891685962677,1382,1e-06,1.0,0.8207331788168325,0.9053560495376587,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:1382.pt,2025-08-21T18:35:03.835399,True
1807,-5.236994743347168,0.20439456403255463,1382,1e-06,1.0,0.8207331788168325,0.8579869270324707,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:1807.pt,2025-08-21T18:35:24.371524,True
2363,-6.9640936851501465,0.36102545261383057,3088,1e-06,1.0,0.8207331788168325,0.8691242933273315,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:2363.pt,2025-08-21T18:35:44.953601,True
3088,-10.85940933227539,0.18513856828212738,3088,1e-06,1.0,0.8207331788168325,0.8241803646087646,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:3088.pt,2025-08-21T18:36:05.416716,True
4037,-15.006699562072754,0.4313061237335205,3088,1e-06,1.0,0.8207331788168325,0.795234203338623,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:4037.pt,2025-08-21T18:36:25.890992,True
5277,-15.321032524108887,0.28057870268821716,3088,1e-06,1.0,0.8207331788168325,0.7860378623008728,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:5277.pt,2025-08-21T18:36:46.313870,True
6898,-18.883821487426758,0.8242815136909485,9017,1e-06,1.0,0.8207331788168325,0.789280116558075,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:6898.pt,2025-08-21T18:37:06.744390,True
9017,-16.661069869995117,0.4663761854171753,9017,1e-06,1.0,0.8207331788168325,0.798240065574646,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:9017.pt,2025-08-21T18:37:27.142415,True
11787,-21.2665958404541,0.25670117139816284,9017,1e-06,1.0,0.8207331788168325,0.7271150946617126,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:11787.pt,2025-08-21T18:37:47.563558,True
15408,-21.575916290283203,0.5530183911323547,15408,1e-06,1.0,0.8207331788168325,0.7780466675758362,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:15408.pt,2025-08-21T18:38:07.981717,True
20141,-22.694992065429688,0.3608108460903168,15408,1e-06,1.0,0.8207331788168325,0.7493108510971069,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:20141.pt,2025-08-21T18:38:28.432783,True
26327,-26.425792694091797,1.0456503629684448,26327,1e-06,1.0,0.8207331788168325,0.7167963981628418,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:26327.pt,2025-08-21T18:38:48.836696,True
34413,-27.70599937438965,2.110621452331543,26327,1e-06,1.0,0.8207331788168325,0.7144986391067505,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:34413.pt,2025-08-21T18:39:09.288063,True
44984,-35.06241226196289,1.5402816534042358,58801,1e-06,1.0,0.8207331788168325,0.7249549627304077,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:44984.pt,2025-08-21T18:39:29.714721,True
58801,-39.462890625,3.598780870437622,58801,1e-06,1.0,0.8207331788168325,0.6970148086547852,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:58801.pt,2025-08-21T18:39:50.089674,True
76862,-45.069908142089844,2.709015130996704,58801,1e-06,1.0,0.8207331788168325,0.6697907447814941,/home/ztzifa/grok-adversarial/models/Fri_Jul_18_17:04:54_2025/checkpoint-s:76862.pt,2025-08-21T18:40:10.408254,True
